county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
DeKalb,Snapfinger Road S,State House,90,Democrat,Angela Moore,32,8,11,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Angela Moore,34,14,6,0
DeKalb,Salem Middle,State House,90,Democrat,Angela Moore,30,6,4,0
DeKalb,Rainbow Elem,State House,90,Democrat,Angela Moore,27,6,14,0
DeKalb,Miller Grove Road,State House,90,Democrat,Angela Moore,38,4,5,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Angela Moore,23,8,9,0
DeKalb,Bethune Middle,State House,90,Democrat,Angela Moore,28,3,17,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Angela Moore,20,2,5,0
DeKalb,Browns Mill Elem,State House,90,Democrat,Angela Moore,47,4,19,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Diandra Hines,11,9,9,0
DeKalb,Bethune Middle,State House,90,Democrat,Diandra Hines,23,8,2,0
DeKalb,Browns Mill Elem,State House,90,Democrat,Diandra Hines,18,4,5,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Diandra Hines,16,1,3,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Diandra Hines,6,3,2,0
DeKalb,Miller Grove Road,State House,90,Democrat,Diandra Hines,15,2,1,0
DeKalb,Rainbow Elem,State House,90,Democrat,Diandra Hines,14,3,6,0
DeKalb,Salem Middle,State House,90,Democrat,Diandra Hines,29,1,10,0
DeKalb,Snapfinger Road S,State House,90,Democrat,Diandra Hines,12,1,8,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Ed Williams,32,18,11,0
DeKalb,Snapfinger Road S,State House,90,Democrat,Ed Williams,28,2,4,0
DeKalb,Salem Middle,State House,90,Democrat,Ed Williams,11,7,7,0
DeKalb,Rainbow Elem,State House,90,Democrat,Ed Williams,36,19,15,0
DeKalb,Miller Grove Road,State House,90,Democrat,Ed Williams,30,6,6,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Ed Williams,17,28,5,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Ed Williams,7,1,5,0
DeKalb,Browns Mill Elem,State House,90,Democrat,Ed Williams,23,7,16,0
DeKalb,Bethune Middle,State House,90,Democrat,Ed Williams,16,8,6,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Greg Shealey,21,1,12,0
DeKalb,Snapfinger Road S,State House,90,Democrat,Greg Shealey,22,6,2,0
DeKalb,Salem Middle,State House,90,Democrat,Greg Shealey,53,8,12,0
DeKalb,Rainbow Elem,State House,90,Democrat,Greg Shealey,27,9,5,0
DeKalb,Miller Grove Road,State House,90,Democrat,Greg Shealey,39,1,8,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Greg Shealey,18,6,5,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Greg Shealey,5,3,2,0
DeKalb,Browns Mill Elem,State House,90,Democrat,Greg Shealey,41,7,11,0
DeKalb,Bethune Middle,State House,90,Democrat,Greg Shealey,31,5,8,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Joel Thibodeaux,1,1,4,0
DeKalb,Snapfinger Road S,State House,90,Democrat,Joel Thibodeaux,17,1,4,0
DeKalb,Salem Middle,State House,90,Democrat,Joel Thibodeaux,56,12,18,0
DeKalb,Rainbow Elem,State House,90,Democrat,Joel Thibodeaux,14,4,3,0
DeKalb,Miller Grove Road,State House,90,Democrat,Joel Thibodeaux,19,1,9,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Joel Thibodeaux,5,1,6,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Joel Thibodeaux,22,13,4,0
DeKalb,Browns Mill Elem,State House,90,Democrat,Joel Thibodeaux,17,1,12,0
DeKalb,Bethune Middle,State House,90,Democrat,Joel Thibodeaux,10,1,12,0
DeKalb,Kelley Chapel Road,State House,90,Democrat,Stan Watson,16,0,11,0
DeKalb,Miller Grove Road,State House,90,Democrat,Stan Watson,42,1,8,0
DeKalb,Rainbow Elem,State House,90,Democrat,Stan Watson,54,27,58,0
DeKalb,Salem Middle,State House,90,Democrat,Stan Watson,64,10,20,0
DeKalb,Snapfinger Road S,State House,90,Democrat,Stan Watson,37,6,20,0
DeKalb,Wesley Chapel Library,State House,90,Democrat,Stan Watson,85,46,25,0
DeKalb,Canby Lane Elem,State House,90,Democrat,Stan Watson,28,8,15,0
