county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Appling,1B,Governor,,REP,BRIAN KEMP,701,58,347,294,2
Appling,1C,Governor,,REP,BRIAN KEMP,498,35,232,231,0
Appling,2,Governor,,REP,BRIAN KEMP,399,23,188,188,0
Appling,3A1,Governor,,REP,BRIAN KEMP,519,37,201,281,0
Appling,3C,Governor,,REP,BRIAN KEMP,727,56,438,233,0
Appling,4B,Governor,,REP,BRIAN KEMP,571,31,229,311,0
Appling,4D,Governor,,REP,BRIAN KEMP,888,44,508,336,0
Appling,5A,Governor,,REP,BRIAN KEMP,555,33,303,219,0
Appling,5B,Governor,,REP,BRIAN KEMP,570,40,289,241,0
Appling,1B,Governor,,DEM,STACEY ABRAMS,78,11,28,39,0
Appling,1C,Governor,,DEM,STACEY ABRAMS,40,2,9,29,0
Appling,2,Governor,,DEM,STACEY ABRAMS,761,107,311,343,0
Appling,3A1,Governor,,DEM,STACEY ABRAMS,16,1,5,9,1
Appling,3C,Governor,,DEM,STACEY ABRAMS,203,27,90,86,0
Appling,4B,Governor,,DEM,STACEY ABRAMS,13,1,9,3,0
Appling,4D,Governor,,DEM,STACEY ABRAMS,80,6,36,38,0
Appling,5A,Governor,,DEM,STACEY ABRAMS,77,7,47,23,0
Appling,5B,Governor,,DEM,STACEY ABRAMS,90,8,22,60,0
Appling,1B,Governor,,LIB,TED METZ,3,1,0,2,0
Appling,1C,Governor,,LIB,TED METZ,1,0,0,1,0
Appling,2,Governor,,LIB,TED METZ,2,0,2,0,0
Appling,3A1,Governor,,LIB,TED METZ,2,0,0,2,0
Appling,3C,Governor,,LIB,TED METZ,3,0,2,1,0
Appling,4B,Governor,,LIB,TED METZ,1,1,0,0,0
Appling,4D,Governor,,LIB,TED METZ,4,1,0,3,0
Appling,5A,Governor,,LIB,TED METZ,2,0,1,1,0
Appling,5B,Governor,,LIB,TED METZ,5,0,1,4,0
Appling,1B,Lieutenant Governor,,REP,GEOFF DUNCAN,659,54,325,278,2
Appling,1C,Lieutenant Governor,,REP,GEOFF DUNCAN,464,34,221,209,0
Appling,2,Lieutenant Governor,,REP,GEOFF DUNCAN,381,25,181,175,0
Appling,3A1,Lieutenant Governor,,REP,GEOFF DUNCAN,490,33,192,265,0
Appling,3C,Lieutenant Governor,,REP,GEOFF DUNCAN,681,55,407,219,0
Appling,4B,Lieutenant Governor,,REP,GEOFF DUNCAN,550,31,219,300,0
Appling,4D,Lieutenant Governor,,REP,GEOFF DUNCAN,845,44,486,315,0
Appling,5A,Lieutenant Governor,,REP,GEOFF DUNCAN,511,34,279,198,0
Appling,5B,Lieutenant Governor,,REP,GEOFF DUNCAN,539,40,268,231,0
Appling,1B,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,78,14,26,38,0
Appling,1C,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,43,3,10,30,0
Appling,2,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,664,102,269,293,0
Appling,3A1,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,19,4,5,9,1
Appling,3C,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,195,26,91,78,0
Appling,4B,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,18,2,11,5,0
Appling,4D,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,82,7,35,40,0
Appling,5A,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,79,7,46,26,0
Appling,5B,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,88,8,21,59,0
Appling,1B,Secretary Of State,,REP,BRAD RAFFENSPERGER,614,51,310,251,2
Appling,1C,Secretary Of State,,REP,BRAD RAFFENSPERGER,426,27,201,198,0
Appling,2,Secretary Of State,,REP,BRAD RAFFENSPERGER,359,23,173,163,0
Appling,3A1,Secretary Of State,,REP,BRAD RAFFENSPERGER,480,30,188,262,0
Appling,3C,Secretary Of State,,REP,BRAD RAFFENSPERGER,643,50,388,205,0
Appling,4B,Secretary Of State,,REP,BRAD RAFFENSPERGER,522,28,207,287,0
Appling,4D,Secretary Of State,,REP,BRAD RAFFENSPERGER,818,39,470,309,0
Appling,5A,Secretary Of State,,REP,BRAD RAFFENSPERGER,487,28,275,184,0
Appling,5B,Secretary Of State,,REP,BRAD RAFFENSPERGER,509,35,265,209,0
Appling,1B,Secretary Of State,,DEM,JOHN BARROW,139,16,53,70,0
Appling,1C,Secretary Of State,,DEM,JOHN BARROW,98,9,36,53,0
Appling,2,Secretary Of State,,DEM,JOHN BARROW,765,104,316,345,0
Appling,3A1,Secretary Of State,,DEM,JOHN BARROW,52,7,17,27,1
Appling,3C,Secretary Of State,,DEM,JOHN BARROW,262,27,126,109,0
Appling,4B,Secretary Of State,,DEM,JOHN BARROW,51,4,26,21,0
Appling,4D,Secretary Of State,,DEM,JOHN BARROW,137,12,62,63,0
Appling,5A,Secretary Of State,,DEM,JOHN BARROW,130,12,68,50,0
Appling,5B,Secretary Of State,,DEM,JOHN BARROW,143,13,41,89,0
Appling,1B,Secretary Of State,,LIB,SMYTHE DUVAL,7,1,1,5,0
Appling,1C,Secretary Of State,,LIB,SMYTHE DUVAL,1,0,0,1,0
Appling,2,Secretary Of State,,LIB,SMYTHE DUVAL,9,1,4,4,0
