county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Appling,1B,Secretary Of State,,REP,BRAD RAFFENSPERGER,292,35,80,177,0
Appling,1C,Secretary Of State,,REP,BRAD RAFFENSPERGER,194,17,53,123,1
Appling,2,Secretary Of State,,REP,BRAD RAFFENSPERGER,150,18,38,94,0
Appling,3A1,Secretary Of State,,REP,BRAD RAFFENSPERGER,206,22,50,134,0
Appling,3C,Secretary Of State,,REP,BRAD RAFFENSPERGER,290,22,102,166,0
Appling,4B,Secretary Of State,,REP,BRAD RAFFENSPERGER,238,10,44,184,0
Appling,4D,Secretary Of State,,REP,BRAD RAFFENSPERGER,382,33,145,204,0
Appling,5A,Secretary Of State,,REP,BRAD RAFFENSPERGER,187,16,59,112,0
Appling,5B,Secretary Of State,,REP,BRAD RAFFENSPERGER,190,14,57,119,0
Appling,1B,Secretary Of State,,DEM,JOHN BARROW,40,8,12,20,0
Appling,1C,Secretary Of State,,DEM,JOHN BARROW,25,2,3,20,0
Appling,2,Secretary Of State,,DEM,JOHN BARROW,304,55,63,186,0
Appling,3A1,Secretary Of State,,DEM,JOHN BARROW,25,4,6,15,0
Appling,3C,Secretary Of State,,DEM,JOHN BARROW,91,11,39,41,0
Appling,4B,Secretary Of State,,DEM,JOHN BARROW,8,2,0,6,0
Appling,4D,Secretary Of State,,DEM,JOHN BARROW,52,10,11,31,0
Appling,5A,Secretary Of State,,DEM,JOHN BARROW,30,9,12,9,0
Appling,5B,Secretary Of State,,DEM,JOHN BARROW,49,6,7,36,0
Appling,1B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,291,34,82,175,0
Appling,1C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,208,19,55,133,1
Appling,2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,156,18,38,100,0
Appling,3A1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,213,23,51,139,0
Appling,3C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,295,24,102,169,0
Appling,4B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,237,10,43,184,0
Appling,4D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,387,36,145,206,0
Appling,5A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,188,16,60,112,0
Appling,5B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,200,16,59,125,0
Appling,1B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,35,8,8,19,0
Appling,1C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,9,0,1,8,0
Appling,2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,289,54,60,175,0
Appling,3A1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,17,3,5,9,0
Appling,3C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,82,9,35,38,0
Appling,4B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,8,2,0,6,0
Appling,4D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,42,7,7,28,0
Appling,5A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,6,9,9,0
Appling,5B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,39,5,5,29,0
