county,office,district,party,candidate,votes
APPLING,Lieutenant Governor,,Democrat,Mark Taylor,1294
ATKINSON,Lieutenant Governor,,Democrat,Mark Taylor,256
BACON,Lieutenant Governor,,Democrat,Mark Taylor,449
BAKER,Lieutenant Governor,,Democrat,Mark Taylor,337
BALDWIN,Lieutenant Governor,,Democrat,Mark Taylor,2813
BANKS,Lieutenant Governor,,Democrat,Mark Taylor,733
BARROW,Lieutenant Governor,,Democrat,Mark Taylor,710
BARTOW,Lieutenant Governor,,Democrat,Mark Taylor,2911
BEN HILL,Lieutenant Governor,,Democrat,Mark Taylor,1055
BERRIEN,Lieutenant Governor,,Democrat,Mark Taylor,1174
BIBB,Lieutenant Governor,,Democrat,Mark Taylor,8539
BLECKLEY,Lieutenant Governor,,Democrat,Mark Taylor,375
BRANTLEY,Lieutenant Governor,,Democrat,Mark Taylor,780
BROOKS,Lieutenant Governor,,Democrat,Mark Taylor,796
BRYAN,Lieutenant Governor,,Democrat,Mark Taylor,501
BULLOCH,Lieutenant Governor,,Democrat,Mark Taylor,1431
BURKE,Lieutenant Governor,,Democrat,Mark Taylor,863
BUTTS,Lieutenant Governor,,Democrat,Mark Taylor,1404
CALHOUN,Lieutenant Governor,,Democrat,Mark Taylor,680
CAMDEN,Lieutenant Governor,,Democrat,Mark Taylor,672
CANDLER,Lieutenant Governor,,Democrat,Mark Taylor,379
CARROLL,Lieutenant Governor,,Democrat,Mark Taylor,2890
CATOOSA,Lieutenant Governor,,Democrat,Mark Taylor,713
CHARLTON,Lieutenant Governor,,Democrat,Mark Taylor,279
CHATHAM,Lieutenant Governor,,Democrat,Mark Taylor,11985
CHATTAHOOCHEE,Lieutenant Governor,,Democrat,Mark Taylor,106
CHATTOOGA,Lieutenant Governor,,Democrat,Mark Taylor,1322
CHEROKEE,Lieutenant Governor,,Democrat,Mark Taylor,1645
CLARKE,Lieutenant Governor,,Democrat,Mark Taylor,7494
CLAY,Lieutenant Governor,,Democrat,Mark Taylor,397
CLAYTON,Lieutenant Governor,,Democrat,Mark Taylor,16163
CLINCH,Lieutenant Governor,,Democrat,Mark Taylor,325
COBB,Lieutenant Governor,,Democrat,Mark Taylor,17484
COFFEE,Lieutenant Governor,,Democrat,Mark Taylor,1598
COLQUITT,Lieutenant Governor,,Democrat,Mark Taylor,1582
COLUMBIA,Lieutenant Governor,,Democrat,Mark Taylor,1436
COOK,Lieutenant Governor,,Democrat,Mark Taylor,626
COWETA,Lieutenant Governor,,Democrat,Mark Taylor,1990
CRAWFORD,Lieutenant Governor,,Democrat,Mark Taylor,624
CRISP,Lieutenant Governor,,Democrat,Mark Taylor,954
DADE,Lieutenant Governor,,Democrat,Mark Taylor,226
DAWSON,Lieutenant Governor,,Democrat,Mark Taylor,279
DECATUR,Lieutenant Governor,,Democrat,Mark Taylor,1728
DEKALB,Lieutenant Governor,,Democrat,Mark Taylor,84731
DODGE,Lieutenant Governor,,Democrat,Mark Taylor,822
DOOLY,Lieutenant Governor,,Democrat,Mark Taylor,704
DOUGHERTY,Lieutenant Governor,,Democrat,Mark Taylor,13618
DOUGLAS,Lieutenant Governor,,Democrat,Mark Taylor,2991
EARLY,Lieutenant Governor,,Democrat,Mark Taylor,1283
ECHOLS,Lieutenant Governor,,Democrat,Mark Taylor,210
EFFINGHAM,Lieutenant Governor,,Democrat,Mark Taylor,1367
ELBERT,Lieutenant Governor,,Democrat,Mark Taylor,2092
EMANUEL,Lieutenant Governor,,Democrat,Mark Taylor,1586
EVANS,Lieutenant Governor,,Democrat,Mark Taylor,654
FANNIN,Lieutenant Governor,,Democrat,Mark Taylor,370
FAYETTE,Lieutenant Governor,,Democrat,Mark Taylor,2542
FLOYD,Lieutenant Governor,,Democrat,Mark Taylor,4743
FORSYTH,Lieutenant Governor,,Democrat,Mark Taylor,664
FRANKLIN,Lieutenant Governor,,Democrat,Mark Taylor,1607
FULTON,Lieutenant Governor,,Democrat,Mark Taylor,43107
GILMER,Lieutenant Governor,,Democrat,Mark Taylor,678
GLASCOCK,Lieutenant Governor,,Democrat,Mark Taylor,47
GLYNN,Lieutenant Governor,,Democrat,Mark Taylor,2503
GORDON,Lieutenant Governor,,Democrat,Mark Taylor,1668
GRADY,Lieutenant Governor,,Democrat,Mark Taylor,1987
GREENE,Lieutenant Governor,,Democrat,Mark Taylor,1806
GWINNETT,Lieutenant Governor,,Democrat,Mark Taylor,11802
HABERSHAM,Lieutenant Governor,,Democrat,Mark Taylor,912
HALL,Lieutenant Governor,,Democrat,Mark Taylor,3360
HANCOCK,Lieutenant Governor,,Democrat,Mark Taylor,1126
HARALSON,Lieutenant Governor,,Democrat,Mark Taylor,1346
HARRIS,Lieutenant Governor,,Democrat,Mark Taylor,605
