county,office,district,party,candidate,votes
APPLING,Lieutenant Governor,,Republican,Al Bartell,117
APPLING,Lieutenant Governor,,Democrat,Mark Taylor,1294
APPLING,Lieutenant Governor,,Republican,Mike Beatty,426
APPLING,Lieutenant Governor,,Republican,Steve Stancil,327
ATKINSON,Lieutenant Governor,,Republican,Al Bartell,79
ATKINSON,Lieutenant Governor,,Democrat,Mark Taylor,256
ATKINSON,Lieutenant Governor,,Republican,Mike Beatty,133
ATKINSON,Lieutenant Governor,,Republican,Steve Stancil,72
BACON,Lieutenant Governor,,Republican,Al Bartell,45
BACON,Lieutenant Governor,,Democrat,Mark Taylor,449
BACON,Lieutenant Governor,,Republican,Mike Beatty,115
BACON,Lieutenant Governor,,Republican,Steve Stancil,65
BAKER,Lieutenant Governor,,Republican,Al Bartell,17
BAKER,Lieutenant Governor,,Democrat,Mark Taylor,337
BAKER,Lieutenant Governor,,Republican,Mike Beatty,42
BAKER,Lieutenant Governor,,Republican,Steve Stancil,23
BALDWIN,Lieutenant Governor,,Republican,Al Bartell,224
BALDWIN,Lieutenant Governor,,Democrat,Mark Taylor,2813
BALDWIN,Lieutenant Governor,,Republican,Mike Beatty,473
BALDWIN,Lieutenant Governor,,Republican,Steve Stancil,497
BANKS,Lieutenant Governor,,Republican,Al Bartell,36
BANKS,Lieutenant Governor,,Democrat,Mark Taylor,733
BANKS,Lieutenant Governor,,Republican,Mike Beatty,807
BANKS,Lieutenant Governor,,Republican,Steve Stancil,143
BARROW,Lieutenant Governor,,Republican,Al Bartell,257
BARROW,Lieutenant Governor,,Democrat,Mark Taylor,710
BARROW,Lieutenant Governor,,Republican,Mike Beatty,2683
BARROW,Lieutenant Governor,,Republican,Steve Stancil,1119
BARTOW,Lieutenant Governor,,Republican,Al Bartell,740
BARTOW,Lieutenant Governor,,Democrat,Mark Taylor,2911
BARTOW,Lieutenant Governor,,Republican,Mike Beatty,1784
BARTOW,Lieutenant Governor,,Republican,Steve Stancil,3049
BEN HILL,Lieutenant Governor,,Republican,Al Bartell,80
BEN HILL,Lieutenant Governor,,Democrat,Mark Taylor,1055
BEN HILL,Lieutenant Governor,,Republican,Mike Beatty,433
BEN HILL,Lieutenant Governor,,Republican,Steve Stancil,209
BERRIEN,Lieutenant Governor,,Republican,Al Bartell,37
BERRIEN,Lieutenant Governor,,Democrat,Mark Taylor,1174
BERRIEN,Lieutenant Governor,,Republican,Mike Beatty,132
BERRIEN,Lieutenant Governor,,Republican,Steve Stancil,126
BIBB,Lieutenant Governor,,Republican,Al Bartell,649
BIBB,Lieutenant Governor,,Democrat,Mark Taylor,8539
BIBB,Lieutenant Governor,,Republican,Mike Beatty,2947
BIBB,Lieutenant Governor,,Republican,Steve Stancil,3802
