county,office,district,party,candidate,votes
APPLING,U.S. Senate,,Write-In,Brian Russell Brown,0
ATKINSON,U.S. Senate,,Write-In,Brian Russell Brown,0
BACON,U.S. Senate,,Write-In,Brian Russell Brown,0
BAKER,U.S. Senate,,Write-In,Brian Russell Brown,0
BALDWIN,U.S. Senate,,Write-In,Brian Russell Brown,0
BANKS,U.S. Senate,,Write-In,Brian Russell Brown,0
BARROW,U.S. Senate,,Write-In,Brian Russell Brown,0
BARTOW,U.S. Senate,,Write-In,Brian Russell Brown,0
BEN HILL,U.S. Senate,,Write-In,Brian Russell Brown,0
BERRIEN,U.S. Senate,,Write-In,Brian Russell Brown,0
BIBB,U.S. Senate,,Write-In,Brian Russell Brown,0
BLECKLEY,U.S. Senate,,Write-In,Brian Russell Brown,0
BRANTLEY,U.S. Senate,,Write-In,Brian Russell Brown,0
BROOKS,U.S. Senate,,Write-In,Brian Russell Brown,0
BRYAN,U.S. Senate,,Write-In,Brian Russell Brown,0
BULLOCH,U.S. Senate,,Write-In,Brian Russell Brown,0
BURKE,U.S. Senate,,Write-In,Brian Russell Brown,0
BUTTS,U.S. Senate,,Write-In,Brian Russell Brown,0
CALHOUN,U.S. Senate,,Write-In,Brian Russell Brown,0
CAMDEN,U.S. Senate,,Write-In,Brian Russell Brown,0
CANDLER,U.S. Senate,,Write-In,Brian Russell Brown,0
CARROLL,U.S. Senate,,Write-In,Brian Russell Brown,0
CATOOSA,U.S. Senate,,Write-In,Brian Russell Brown,0
CHARLTON,U.S. Senate,,Write-In,Brian Russell Brown,0
CHATHAM,U.S. Senate,,Write-In,Brian Russell Brown,0
CHATTAHOOCHEE,U.S. Senate,,Write-In,Brian Russell Brown,0
CHATTOOGA,U.S. Senate,,Write-In,Brian Russell Brown,0
CHEROKEE,U.S. Senate,,Write-In,Brian Russell Brown,0
CLARKE,U.S. Senate,,Write-In,Brian Russell Brown,0
CLAY,U.S. Senate,,Write-In,Brian Russell Brown,0
CLAYTON,U.S. Senate,,Write-In,Brian Russell Brown,0
CLINCH,U.S. Senate,,Write-In,Brian Russell Brown,0
COBB,U.S. Senate,,Write-In,Brian Russell Brown,1
COFFEE,U.S. Senate,,Write-In,Brian Russell Brown,0
COLQUITT,U.S. Senate,,Write-In,Brian Russell Brown,0
