county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Monroe,,United States Senator,,R,DAVID A. PERDUE,5919,183,4069,1655,12
Monroe,BENTONS,United States Senator,,R,DAVID A. PERDUE,936,41,671,220,4
Monroe,BRANTLEYS,United States Senator,,R,DAVID A. PERDUE,376,13,278,82,3
Monroe,BURGAYS,United States Senator,,R,DAVID A. PERDUE,974,43,734,197,0
Monroe,CABANISS,United States Senator,,R,DAVID A. PERDUE,198,4,155,39,0
Monroe,COX,United States Senator,,R,DAVID A. PERDUE,241,5,181,55,0
Monroe,CULLODEN,United States Senator,,R,DAVID A. PERDUE,123,2,95,26,0
Monroe,DILLARDS,United States Senator,,R,DAVID A. PERDUE,328,9,228,91,0
Monroe,EVERS,United States Senator,,R,DAVID A. PERDUE,560,8,346,205,1
Monroe,FORSYTH,United States Senator,,R,DAVID A. PERDUE,684,29,312,342,1
Monroe,HIGH FALLS,United States Senator,,R,DAVID A. PERDUE,457,12,326,118,1
Monroe,KELSEYS,United States Senator,,R,DAVID A. PERDUE,158,2,121,35,0
Monroe,MIDDLEBROOKS,United States Senator,,R,DAVID A. PERDUE,441,9,275,157,0
Monroe,PROCTORS,United States Senator,,R,DAVID A. PERDUE,288,4,215,67,2
Monroe,RUSSELLVILLE,United States Senator,,R,DAVID A. PERDUE,155,2,132,21,0
Monroe,,United States Senator,,D,M. MICHELLE NUNN,2599,172,1547,871,9
Monroe,BENTONS,United States Senator,,D,M. MICHELLE NUNN,256,10,179,66,1
Monroe,BRANTLEYS,United States Senator,,D,M. MICHELLE NUNN,83,7,60,14,2
Monroe,BURGAYS,United States Senator,,D,M. MICHELLE NUNN,202,5,134,63,0
Monroe,CABANISS,United States Senator,,D,M. MICHELLE NUNN,97,1,68,27,1
Monroe,COX,United States Senator,,D,M. MICHELLE NUNN,91,4,63,24,0
Monroe,CULLODEN,United States Senator,,D,M. MICHELLE NUNN,78,4,61,13,0
Monroe,DILLARDS,United States Senator,,D,M. MICHELLE NUNN,92,3,65,24,0
