county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Hart,Hartwell,U.S. Senate,,Rep,Herschel Junior Walker,2637,1714,85,0,838
Hart,Goldmine,U.S. Senate,,Rep,Herschel Junior Walker,924,387,23,0,514
Hart,Cokesbury,U.S. Senate,,Rep,Herschel Junior Walker,396,187,10,0,199
Hart,Reed Creek,U.S. Senate,,Rep,Herschel Junior Walker,1790,989,71,0,730
Hart,Bowersville,U.S. Senate,,Rep,Herschel Junior Walker,722,242,12,0,468
Hart,Shoal Creek,U.S. Senate,,Rep,Herschel Junior Walker,898,394,25,0,479
Hart,Bio,U.S. Senate,,Rep,Herschel Junior Walker,612,232,19,0,361
Hart,Hartwell,U.S. Senate,,Dem,Raphael Warnock ,1020,642,103,0,275
Hart,Goldmine,U.S. Senate,,Dem,Raphael Warnock ,171,78,23,0,70
Hart,Cokesbury,U.S. Senate,,Dem,Raphael Warnock ,244,120,24,0,100
Hart,Reed Creek,U.S. Senate,,Dem,Raphael Warnock ,371,206,44,0,121
Hart,Bowersville,U.S. Senate,,Dem,Raphael Warnock ,139,61,5,0,73
Hart,Shoal Creek,U.S. Senate,,Dem,Raphael Warnock ,187,80,16,0,91
Hart,Bio,U.S. Senate,,Dem,Raphael Warnock ,190,95,20,0,75
Hart,Hartwell,U.S. Senate,,Lib,Chase Oliver,67,41,6,0,20
Hart,Goldmine,U.S. Senate,,Lib,Chase Oliver,19,4,0,0,15
Hart,Cokesbury,U.S. Senate,,Lib,Chase Oliver,10,5,1,0,4
Hart,Reed Creek,U.S. Senate,,Lib,Chase Oliver,55,30,0,0,25
Hart,Bowersville,U.S. Senate,,Lib,Chase Oliver,13,6,1,0,6
Hart,Shoal Creek,U.S. Senate,,Lib,Chase Oliver,19,10,1,0,8
Hart,Bio,U.S. Senate,,Lib,Chase Oliver,11,5,0,0,6
Hart,Hartwell,Governor,,Rep,Brian Kemp ,2805,1842,89,0,874
Hart,Goldmine,Governor,,Rep,Brian Kemp ,958,399,26,0,533
Hart,Cokesbury,Governor,,Rep,Brian Kemp ,421,195,10,0,216
Hart,Reed Creek,Governor,,Rep,Brian Kemp ,1904,1048,84,0,772
Hart,Bowersville,Governor,,Rep,Brian Kemp ,744,253,14,0,477
Hart,Shoal Creek,Governor,,Rep,Brian Kemp ,952,420,30,0,502
Hart,Bio,Governor,,Rep,Brian Kemp ,642,243,21,0,378
Hart,Hartwell,Governor,,Dem,Stacey Abrams,909,560,102,0,247
Hart,Goldmine,Governor,,Dem,Stacey Abrams,153,72,19,0,62
Hart,Cokesbury,Governor,,Dem,Stacey Abrams,235,119,24,0,92
Hart,Reed Creek,Governor,,Dem,Stacey Abrams,305,174,35,0,96
Hart,Bowersville,Governor,,Dem,Stacey Abrams,123,56,4,0,63
Hart,Shoal Creek,Governor,,Dem,Stacey Abrams,146,63,11,0,72
Hart,Bio,Governor,,Dem,Stacey Abrams,168,88,19,0,61
Hart,Hartwell,Governor,,Lib,Shane Hazel,38,18,3,0,17
Hart,Goldmine,Governor,,Lib,Shane Hazel,10,2,1,0,7
Hart,Cokesbury,Governor,,Lib,Shane Hazel,3,2,1,0,0
Hart,Reed Creek,Governor,,Lib,Shane Hazel,20,5,0,0,15
Hart,Bowersville,Governor,,Lib,Shane Hazel,10,2,0,0,8
Hart,Shoal Creek,Governor,,Lib,Shane Hazel,10,5,0,0,5
Hart,Bio,Governor,,Lib,Shane Hazel,4,1,0,0,3
Hart,Hartwell,Lieutenant Governor,,Rep,Burt Jones,2710,1773,86,0,851
Hart,Goldmine,Lieutenant Governor,,Rep,Burt Jones,933,389,24,0,520
Hart,Cokesbury,Lieutenant Governor,,Rep,Burt Jones,397,188,10,0,199
Hart,Reed Creek,Lieutenant Governor,,Rep,Burt Jones,1840,1010,74,0,756
Hart,Bowersville,Lieutenant Governor,,Rep,Burt Jones,720,246,13,0,461
Hart,Shoal Creek,Lieutenant Governor,,Rep,Burt Jones,916,405,28,0,483
Hart,Bio,Lieutenant Governor,,Rep,Burt Jones,615,227,20,0,368
Hart,Hartwell,Lieutenant Governor,,Dem,Charlie Bailey,921,573,103,0,245
Hart,Goldmine,Lieutenant Governor,,Dem,Charlie Bailey,159,75,21,0,63
