county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Wilkes,Senior Citizen Center,U.S. Senate,,Rep,Herschel Walker,317,192,15,0,110
Wilkes,Young Famer's Bldg,U.S. Senate,,Rep,Herschel Walker,615,333,21,0,261
Wilkes,Metasville Fire Sta,U.S. Senate,,Rep,Herschel Walker,310,125,10,0,175
Wilkes,Edward B Pope Center,U.S. Senate,,Rep,Herschel Walker,160,91,7,0,62
Wilkes,Rayle City Hall,U.S. Senate,,Rep,Herschel Walker,238,64,1,0,173
Wilkes,Courthouse,U.S. Senate,,Rep,Herschel Walker,407,288,15,1,103
Wilkes,Tignall Sch Lunch Rm,U.S. Senate,,Rep,Herschel Walker,355,113,4,0,238
Wilkes,Senior Citizen Center,U.S. Senate,,Dem,Raphael Warnock ,515,283,66,0,166
Wilkes,Young Famer's Bldg,U.S. Senate,,Dem,Raphael Warnock ,187,111,14,0,62
Wilkes,Metasville Fire Sta,U.S. Senate,,Dem,Raphael Warnock ,93,47,20,0,26
Wilkes,Edward B Pope Center,U.S. Senate,,Dem,Raphael Warnock ,347,199,20,0,128
Wilkes,Rayle City Hall,U.S. Senate,,Dem,Raphael Warnock ,114,40,11,0,63
Wilkes,Courthouse,U.S. Senate,,Dem,Raphael Warnock ,215,133,28,1,53
Wilkes,Tignall Sch Lunch Rm,U.S. Senate,,Dem,Raphael Warnock ,209,79,30,0,100
Wilkes,Senior Citizen Center,U.S. Senate,,Lib,Chase Oliver,7,4,1,0,2
Wilkes,Young Famer's Bldg,U.S. Senate,,Lib,Chase Oliver,14,10,0,0,4
Wilkes,Metasville Fire Sta,U.S. Senate,,Lib,Chase Oliver,7,2,1,0,4
Wilkes,Edward B Pope Center,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Wilkes,Rayle City Hall,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Wilkes,Courthouse,U.S. Senate,,Lib,Chase Oliver,10,7,0,0,3
Wilkes,Tignall Sch Lunch Rm,U.S. Senate,,Lib,Chase Oliver,4,3,0,0,1
Wilkes,Senior Citizen Center,Governor,,Rep,Brian Kemp ,349,209,20,0,120
Wilkes,Young Famer's Bldg,Governor,,Rep,Brian Kemp ,653,362,21,0,270
Wilkes,Metasville Fire Sta,Governor,,Rep,Brian Kemp ,319,129,10,0,180
Wilkes,Edward B Pope Center,Governor,,Rep,Brian Kemp ,168,94,7,0,67
Wilkes,Rayle City Hall,Governor,,Rep,Brian Kemp ,244,68,1,0,175
Wilkes,Courthouse,Governor,,Rep,Brian Kemp ,443,317,16,1,109
Wilkes,Tignall Sch Lunch Rm,Governor,,Rep,Brian Kemp ,369,120,7,0,242
Wilkes,Senior Citizen Center,Governor,,Dem,Stacey Abrams,494,273,62,0,159
Wilkes,Young Famer's Bldg,Governor,,Dem,Stacey Abrams,164,94,14,0,56
Wilkes,Metasville Fire Sta,Governor,,Dem,Stacey Abrams,88,46,21,0,21
Wilkes,Edward B Pope Center,Governor,,Dem,Stacey Abrams,342,197,20,0,125
Wilkes,Rayle City Hall,Governor,,Dem,Stacey Abrams,107,36,11,0,60
Wilkes,Courthouse,Governor,,Dem,Stacey Abrams,193,117,27,1,48
Wilkes,Tignall Sch Lunch Rm,Governor,,Dem,Stacey Abrams,195,76,27,0,92
Wilkes,Senior Citizen Center,Governor,,Lib,Shane Hazel,1,0,0,0,1
Wilkes,Young Famer's Bldg,Governor,,Lib,Shane Hazel,3,3,0,0,0
Wilkes,Metasville Fire Sta,Governor,,Lib,Shane Hazel,5,1,0,0,4
Wilkes,Edward B Pope Center,Governor,,Lib,Shane Hazel,2,1,0,0,1
Wilkes,Rayle City Hall,Governor,,Lib,Shane Hazel,2,1,0,0,1
Wilkes,Courthouse,Governor,,Lib,Shane Hazel,3,2,0,0,1
Wilkes,Tignall Sch Lunch Rm,Governor,,Lib,Shane Hazel,4,1,0,0,3
Wilkes,Senior Citizen Center,Lieutenant Governor,,Rep,Burt Jones,332,201,17,0,114
Wilkes,Young Famer's Bldg,Lieutenant Governor,,Rep,Burt Jones,628,348,20,0,260
Wilkes,Metasville Fire Sta,Lieutenant Governor,,Rep,Burt Jones,310,128,10,0,172
Wilkes,Edward B Pope Center,Lieutenant Governor,,Rep,Burt Jones,163,95,7,0,61
Wilkes,Rayle City Hall,Lieutenant Governor,,Rep,Burt Jones,235,65,1,0,169
Wilkes,Courthouse,Lieutenant Governor,,Rep,Burt Jones,425,300,16,1,108
Wilkes,Tignall Sch Lunch Rm,Lieutenant Governor,,Rep,Burt Jones,372,122,7,0,243
Wilkes,Senior Citizen Center,Lieutenant Governor,,Dem,Charlie Bailey,478,258,65,0,155
Wilkes,Young Famer's Bldg,Lieutenant Governor,,Dem,Charlie Bailey,168,98,15,0,55
Wilkes,Metasville Fire Sta,Lieutenant Governor,,Dem,Charlie Bailey,85,40,21,0,24
Wilkes,Edward B Pope Center,Lieutenant Governor,,Dem,Charlie Bailey,323,187,20,0,116
Wilkes,Rayle City Hall,Lieutenant Governor,,Dem,Charlie Bailey,101,38,10,0,53
Wilkes,Courthouse,Lieutenant Governor,,Dem,Charlie Bailey,199,121,27,1,50
Wilkes,Tignall Sch Lunch Rm,Lieutenant Governor,,Dem,Charlie Bailey,183,71,27,0,85
Wilkes,Senior Citizen Center,Lieutenant Governor,,Lib,Ryan Graham,4,2,0,0,2
Wilkes,Young Famer's Bldg,Lieutenant Governor,,Lib,Ryan Graham,14,9,0,0,5
Wilkes,Metasville Fire Sta,Lieutenant Governor,,Lib,Ryan Graham,9,1,0,0,8
Wilkes,Edward B Pope Center,Lieutenant Governor,,Lib,Ryan Graham,6,1,0,0,5
Wilkes,Rayle City Hall,Lieutenant Governor,,Lib,Ryan Graham,7,1,0,0,6
Wilkes,Courthouse,Lieutenant Governor,,Lib,Ryan Graham,7,5,0,0,2
Wilkes,Tignall Sch Lunch Rm,Lieutenant Governor,,Lib,Ryan Graham,5,1,0,0,4
Wilkes,Senior Citizen Center,Secretary of State,,Rep,Brad Raffensperger ,336,204,19,0,113
Wilkes,Young Famer's Bldg,Secretary of State,,Rep,Brad Raffensperger ,619,346,19,0,254
Wilkes,Metasville Fire Sta,Secretary of State,,Rep,Brad Raffensperger ,299,120,10,0,169
Wilkes,Edward B Pope Center,Secretary of State,,Rep,Brad Raffensperger ,161,93,6,0,62
Wilkes,Rayle City Hall,Secretary of State,,Rep,Brad Raffensperger ,244,69,1,0,174
Wilkes,Courthouse,Secretary of State,,Rep,Brad Raffensperger ,423,300,16,1,106
Wilkes,Tignall Sch Lunch Rm,Secretary of State,,Rep,Brad Raffensperger ,367,119,7,0,241
Wilkes,Senior Citizen Center,Secretary of State,,Dem,Bee Nguyen,462,245,63,0,154
Wilkes,Young Famer's Bldg,Secretary of State,,Dem,Bee Nguyen,152,84,15,0,53
Wilkes,Metasville Fire Sta,Secretary of State,,Dem,Bee Nguyen,86,41,20,0,25
Wilkes,Edward B Pope Center,Secretary of State,,Dem,Bee Nguyen,322,185,20,0,117
Wilkes,Rayle City Hall,Secretary of State,,Dem,Bee Nguyen,97,36,11,0,50
Wilkes,Courthouse,Secretary of State,,Dem,Bee Nguyen,185,113,26,1,45
Wilkes,Tignall Sch Lunch Rm,Secretary of State,,Dem,Bee Nguyen,170,69,25,0,76
Wilkes,Senior Citizen Center,Secretary of State,,Lib,Ted Metz,16,9,0,0,7
Wilkes,Young Famer's Bldg,Secretary of State,,Lib,Ted Metz,27,18,0,0,9
Wilkes,Metasville Fire Sta,Secretary of State,,Lib,Ted Metz,18,8,0,0,10
Wilkes,Edward B Pope Center,Secretary of State,,Lib,Ted Metz,9,5,1,0,3
Wilkes,Rayle City Hall,Secretary of State,,Lib,Ted Metz,6,0,0,0,6
Wilkes,Courthouse,Secretary of State,,Lib,Ted Metz,19,15,0,0,4
Wilkes,Tignall Sch Lunch Rm,Secretary of State,,Lib,Ted Metz,14,3,2,0,9
Wilkes,Senior Citizen Center,Attorney General,,Rep,Chris Carr ,328,199,15,0,114
Wilkes,Young Famer's Bldg,Attorney General,,Rep,Chris Carr ,626,345,20,0,261
Wilkes,Metasville Fire Sta,Attorney General,,Rep,Chris Carr ,311,126,10,0,175
Wilkes,Edward B Pope Center,Attorney General,,Rep,Chris Carr ,162,94,7,0,61
Wilkes,Rayle City Hall,Attorney General,,Rep,Chris Carr ,240,68,1,0,171
Wilkes,Courthouse,Attorney General,,Rep,Chris Carr ,418,296,14,1,107
Wilkes,Tignall Sch Lunch Rm,Attorney General,,Rep,Chris Carr ,363,117,5,0,241
Wilkes,Senior Citizen Center,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",489,264,66,0,159
Wilkes,Young Famer's Bldg,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",174,102,15,0,57
Wilkes,Metasville Fire Sta,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",90,45,20,0,25
Wilkes,Edward B Pope Center,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",329,190,20,0,119
Wilkes,Rayle City Hall,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",98,35,10,0,53
Wilkes,Courthouse,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",208,128,28,1,51
Wilkes,Tignall Sch Lunch Rm,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",191,75,29,0,87
Wilkes,Senior Citizen Center,Attorney General,,Lib,Martin Cowen,5,2,0,0,3
Wilkes,Young Famer's Bldg,Attorney General,,Lib,Martin Cowen,8,5,0,0,3
Wilkes,Metasville Fire Sta,Attorney General,,Lib,Martin Cowen,6,1,1,0,4
Wilkes,Edward B Pope Center,Attorney General,,Lib,Martin Cowen,7,3,0,0,4
Wilkes,Rayle City Hall,Attorney General,,Lib,Martin Cowen,5,0,0,0,5
Wilkes,Courthouse,Attorney General,,Lib,Martin Cowen,6,5,0,0,1
Wilkes,Tignall Sch Lunch Rm,Attorney General,,Lib,Martin Cowen,5,1,0,0,4
Wilkes,Senior Citizen Center,Commissioner of Agriculture,,Rep,Tyler Harper,333,204,16,0,113
