county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Lowndes,Train Depot,U.S. Senate,,Rep,Herschel Walker,1259,601,22,0,636
Lowndes,Historical Society ,U.S. Senate,,Rep,Herschel Walker,753,362,8,0,383
Lowndes,Hahira Community Center ,U.S. Senate,,Rep,Herschel Walker,535,244,9,2,280
Lowndes,Pine Grove Church,U.S. Senate,,Rep,Herschel Walker,412,251,11,0,150
Lowndes,Trinity Church,U.S. Senate,,Rep,Herschel Walker,832,495,21,4,312
Lowndes,Nazarene Church,U.S. Senate,,Rep,Herschel Walker,1567,988,40,4,535
Lowndes,Mathis Auditorium ,U.S. Senate,,Rep,Herschel Walker,3684,2633,129,6,916
Lowndes,Jaycee Community Center,U.S. Senate,,Rep,Herschel Walker,172,112,11,0,49
Lowndes,Lowndes Civic,U.S. Senate,,Rep,Herschel Walker,1077,606,34,4,433
Lowndes,Naylor Community Center,U.S. Senate,,Rep,Herschel Walker,524,248,8,1,267
Lowndes,Rainwater,U.S. Senate,,Rep,Herschel Walker,4973,3349,123,8,1493
Lowndes,VSU,U.S. Senate,,Rep,Herschel Walker,4,0,0,0,4
Lowndes,Mt. Calvary Church,U.S. Senate,,Rep,Herschel Walker,107,76,0,0,31
Lowndes,Mildred Community Center,U.S. Senate,,Rep,Herschel Walker,30,13,2,1,14
Lowndes,Paper Mill Union,U.S. Senate,,Rep,Herschel Walker,856,380,10,5,461
Lowndes,Dasher City Hall,U.S. Senate,,Rep,Herschel Walker,1059,470,16,1,572
Lowndes,Lake Park,U.S. Senate,,Rep,Herschel Walker,1330,549,22,7,752
Lowndes,South Lowndes Recreation Center,U.S. Senate,,Rep,Herschel Walker,1039,488,27,7,517
Lowndes,Train Depot,U.S. Senate,,Dem,Raphael Warnock ,368,201,26,0,141
Lowndes,Historical Society ,U.S. Senate,,Dem,Raphael Warnock ,167,103,7,0,57
Lowndes,Hahira Community Center ,U.S. Senate,,Dem,Raphael Warnock ,128,73,5,1,49
Lowndes,Pine Grove Church,U.S. Senate,,Dem,Raphael Warnock ,325,231,24,0,70
Lowndes,Trinity Church,U.S. Senate,,Dem,Raphael Warnock ,771,513,57,2,199
Lowndes,Nazarene Church,U.S. Senate,,Dem,Raphael Warnock ,1148,784,74,2,288
Lowndes,Mathis Auditorium ,U.S. Senate,,Dem,Raphael Warnock ,2166,1484,187,0,495
Lowndes,Jaycee Community Center,U.S. Senate,,Dem,Raphael Warnock ,609,436,38,2,133
Lowndes,Lowndes Civic,U.S. Senate,,Dem,Raphael Warnock ,2295,1606,144,22,523
Lowndes,Naylor Community Center,U.S. Senate,,Dem,Raphael Warnock ,269,156,13,0,100
Lowndes,Rainwater,U.S. Senate,,Dem,Raphael Warnock ,3059,2082,236,10,731
Lowndes,VSU,U.S. Senate,,Dem,Raphael Warnock ,48,17,1,0,30
Lowndes,Mt. Calvary Church,U.S. Senate,,Dem,Raphael Warnock ,487,313,42,3,129
Lowndes,Mildred Community Center,U.S. Senate,,Dem,Raphael Warnock ,848,478,94,1,275
Lowndes,Paper Mill Union,U.S. Senate,,Dem,Raphael Warnock ,356,184,38,2,132
Lowndes,Dasher City Hall,U.S. Senate,,Dem,Raphael Warnock ,219,124,20,0,75
Lowndes,Lake Park,U.S. Senate,,Dem,Raphael Warnock ,396,205,46,2,143
Lowndes,South Lowndes Recreation Center,U.S. Senate,,Dem,Raphael Warnock ,190,104,26,0,60
Lowndes,Train Depot,U.S. Senate,,L,Chase Oliver,27,7,2,0,18
Lowndes,Historical Society ,U.S. Senate,,L,Chase Oliver,18,5,1,0,12
Lowndes,Hahira Community Center ,U.S. Senate,,L,Chase Oliver,9,2,0,0,7
Lowndes,Pine Grove Church,U.S. Senate,,L,Chase Oliver,17,6,0,0,11
Lowndes,Trinity Church,U.S. Senate,,L,Chase Oliver,33,9,0,0,24
Lowndes,Nazarene Church,U.S. Senate,,L,Chase Oliver,48,18,7,0,23
Lowndes,Mathis Auditorium ,U.S. Senate,,L,Chase Oliver,84,43,5,0,36
Lowndes,Jaycee Community Center,U.S. Senate,,L,Chase Oliver,14,5,1,1,7
Lowndes,Lowndes Civic,U.S. Senate,,L,Chase Oliver,61,30,4,4,23
Lowndes,Naylor Community Center,U.S. Senate,,L,Chase Oliver,5,2,0,0,3
Lowndes,Rainwater,U.S. Senate,,L,Chase Oliver,138,69,9,0,60
Lowndes,VSU,U.S. Senate,,L,Chase Oliver,0,0,0,0,0
Lowndes,Mt. Calvary Church,U.S. Senate,,L,Chase Oliver,12,5,1,0,6
Lowndes,Mildred Community Center,U.S. Senate,,L,Chase Oliver,6,2,0,0,4
Lowndes,Paper Mill Union,U.S. Senate,,L,Chase Oliver,14,8,0,0,6
Lowndes,Dasher City Hall,U.S. Senate,,L,Chase Oliver,20,8,0,0,12
Lowndes,Lake Park,U.S. Senate,,L,Chase Oliver,27,12,1,0,14
Lowndes,South Lowndes Recreation Center,U.S. Senate,,L,Chase Oliver,17,5,0,0,12
Lowndes,Train Depot,Governor,,Rep,Brian Kemp ,1298,613,24,0,661
Lowndes,Historical Society ,Governor,,Rep,Brian Kemp ,779,373,9,0,397
Lowndes,Hahira Community Center ,Governor,,Rep,Brian Kemp ,550,248,9,2,291
Lowndes,Pine Grove Church,Governor,,Rep,Brian Kemp ,441,271,12,0,158
Lowndes,Trinity Church,Governor,,Rep,Brian Kemp ,872,513,22,5,332
Lowndes,Nazarene Church,Governor,,Rep,Brian Kemp ,1666,1037,48,4,577
Lowndes,Mathis Auditorium ,Governor,,Rep,Brian Kemp ,3935,2792,145,5,993
Lowndes,Jaycee Community Center,Governor,,Rep,Brian Kemp ,191,121,10,0,60
Lowndes,Lowndes Civic,Governor,,Rep,Brian Kemp ,1126,641,35,4,446
Lowndes,Naylor Community Center,Governor,,Rep,Brian Kemp ,534,253,8,0,273
Lowndes,Rainwater,Governor,,Rep,Brian Kemp ,5292,3541,142,7,1602
Lowndes,VSU,Governor,,Rep,Brian Kemp ,4,0,0,0,4
Lowndes,Mt. Calvary Church,Governor,,Rep,Brian Kemp ,113,73,1,0,39
Lowndes,Mildred Community Center,Governor,,Rep,Brian Kemp ,35,18,2,1,14
Lowndes,Paper Mill Union,Governor,,Rep,Brian Kemp ,879,385,15,5,474
Lowndes,Dasher City Hall,Governor,,Rep,Brian Kemp ,1089,481,19,1,588
Lowndes,Lake Park,Governor,,Rep,Brian Kemp ,1387,574,26,7,780
Lowndes,South Lowndes Recreation Center,Governor,,Rep,Brian Kemp ,1065,498,29,7,531
Lowndes,Train Depot,Governor,,Dem,Stacey Abrams,350,196,25,0,129
Lowndes,Historical Society ,Governor,,Dem,Stacey Abrams,151,97,7,0,47
Lowndes,Hahira Community Center ,Governor,,Dem,Stacey Abrams,120,70,5,1,44
Lowndes,Pine Grove Church,Governor,,Dem,Stacey Abrams,311,218,24,0,69
Lowndes,Trinity Church,Governor,,Dem,Stacey Abrams,762,504,56,1,201
Lowndes,Nazarene Church,Governor,,Dem,Stacey Abrams,1089,758,70,2,259
Lowndes,Mathis Auditorium ,Governor,,Dem,Stacey Abrams,1981,1366,172,1,442
Lowndes,Jaycee Community Center,Governor,,Dem,Stacey Abrams,603,434,40,3,126
Lowndes,Lowndes Civic,Governor,,Dem,Stacey Abrams,2313,1611,146,25,531
