county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Long,,CC,D2 - D,,C. R. BRADY,129,0,79,50,0
Long,Rye Patch/Oak Dale,CC,D2 - D,,C. R. BRADY,129,0,79,50,0
Long,,CC,D2 - D,I,R. A. LONG,146,10,75,60,1
Long,Rye Patch/Oak Dale,CC,D2 - D,I,R. A. LONG,146,10,75,60,1
Long,,Probate Judge,,,T. L. ODUM,519,19,274,225,1
Long,Beards Creek,Probate Judge,,,T. L. ODUM,54,6,38,10,0
Long,Rye Patch/Oak Dale,Probate Judge,,,T. L. ODUM,152,4,90,57,1
Long,South Ludowici,Probate Judge,,,T. L. ODUM,48,2,24,22,0
Long,North Ludowici,Probate Judge,,,T. L. ODUM,77,2,40,35,0
Long,Tibet,Probate Judge,,,T. L. ODUM,52,0,33,19,0
Long,Alma Flournoy,Probate Judge,,,T. L. ODUM,53,1,14,38,0
Long,Faith Baptist Annex,Probate Judge,,,T. L. ODUM,83,4,35,44,0
Long,,Probate Judge,,,B. H. SMITH,795,61,394,339,1
Long,Beards Creek,Probate Judge,,,B. H. SMITH,144,21,93,29,1
Long,Rye Patch/Oak Dale,Probate Judge,,,B. H. SMITH,180,7,95,78,0
Long,South Ludowici,Probate Judge,,,B. H. SMITH,101,7,44,50,0
Long,North Ludowici,Probate Judge,,,B. H. SMITH,111,5,45,61,0
Long,Tibet,Probate Judge,,,B. H. SMITH,58,7,36,15,0
Long,Alma Flournoy,Probate Judge,,,B. H. SMITH,76,2,31,43,0
Long,Faith Baptist Annex,Probate Judge,,,B. H. SMITH,125,12,50,63,0
