county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Mitchell,,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,303,30,173,100,0
Mitchell,Baconton,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,22,2,12,8,0
Mitchell,Branchville,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,22,0,17,5,0
Mitchell,Camilla North,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,41,6,16,19,0
Mitchell,Camilla South,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,81,9,31,41,0
Mitchell,Cotton,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,17,0,14,3,0
Mitchell,Hopeful,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,12,1,8,3,0
Mitchell,Hinsonton,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,4,0,4,0,0
Mitchell,Lester,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,17,0,13,4,0
Mitchell,Pebble City,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,2,0,2,0,0
Mitchell,Pelham,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,74,11,47,16,0
Mitchell,Sale City,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,11,1,9,1,0
Mitchell,,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,1491,142,731,618,0
Mitchell,Baconton,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,96,5,60,31,0
Mitchell,Branchville,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,83,3,50,30,0
Mitchell,Camilla North,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,275,18,109,148,0
Mitchell,Camilla South,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,474,33,178,263,0
Mitchell,Cotton,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,61,0,50,11,0
Mitchell,Hopeful,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,55,2,39,14,0
Mitchell,Hinsonton,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,30,0,23,7,0
Mitchell,Lester,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,62,5,39,18,0
Mitchell,Pebble City,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,31,4,20,7,0
Mitchell,Pelham,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,281,71,125,85,0
Mitchell,Sale City,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,43,1,38,4,0
