county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Banks,,United States Senator,,REP,MARY KAY BACALLAO,235,10,164,61,0
Banks,Anderson,United States Senator,,REP,MARY KAY BACALLAO,24,0,18,6,0
Banks,Baldwin,United States Senator,,REP,MARY KAY BACALLAO,15,0,9,6,0
Banks,Berlin,United States Senator,,REP,MARY KAY BACALLAO,7,0,4,3,0
Banks,Bushville,United States Senator,,REP,MARY KAY BACALLAO,17,0,9,8,0
Banks,Columbia,United States Senator,,REP,MARY KAY BACALLAO,1,0,1,0,0
Banks,Davids,United States Senator,,REP,MARY KAY BACALLAO,29,2,18,9,0
Banks,Golden Hill,United States Senator,,REP,MARY KAY BACALLAO,8,0,8,0,0
Banks,Grove River,United States Senator,,REP,MARY KAY BACALLAO,9,1,7,1,0
Banks,Hollingsworth,United States Senator,,REP,MARY KAY BACALLAO,14,1,8,5,0
Banks,Homer,United States Senator,,REP,MARY KAY BACALLAO,32,4,22,6,0
Banks,Poplar Springs,United States Senator,,REP,MARY KAY BACALLAO,40,0,32,8,0
Banks,Washington,United States Senator,,REP,MARY KAY BACALLAO,12,2,9,1,0
Banks,Wilmonts,United States Senator,,REP,MARY KAY BACALLAO,27,0,19,8,0
Banks,,United States Senator,,REP,DERRICK GRAYSON,412,8,339,65,0
Banks,Anderson,United States Senator,,REP,DERRICK GRAYSON,58,0,45,13,0
Banks,Baldwin,United States Senator,,REP,DERRICK GRAYSON,22,3,18,1,0
Banks,Berlin,United States Senator,,REP,DERRICK GRAYSON,26,0,23,3,0
Banks,Bushville,United States Senator,,REP,DERRICK GRAYSON,22,1,19,2,0
Banks,Columbia,United States Senator,,REP,DERRICK GRAYSON,11,0,11,0,0
Banks,Davids,United States Senator,,REP,DERRICK GRAYSON,51,0,47,4,0
Banks,Golden Hill,United States Senator,,REP,DERRICK GRAYSON,36,1,28,7,0
Banks,Grove River,United States Senator,,REP,DERRICK GRAYSON,22,0,22,0,0
Banks,Hollingsworth,United States Senator,,REP,DERRICK GRAYSON,20,0,18,2,0
Banks,Homer,United States Senator,,REP,DERRICK GRAYSON,51,1,34,16,0
Banks,Poplar Springs,United States Senator,,REP,DERRICK GRAYSON,56,2,43,11,0
Banks,Washington,United States Senator,,REP,DERRICK GRAYSON,18,0,14,4,0
Banks,Wilmonts,United States Senator,,REP,DERRICK GRAYSON,19,0,17,2,0
Banks,,United States Senator,,REP,JOHNNY ISAKSON (I),2161,58,1599,504,0
Banks,Anderson,United States Senator,,REP,JOHNNY ISAKSON (I),285,3,233,49,0
Banks,Baldwin,United States Senator,,REP,JOHNNY ISAKSON (I),131,9,99,23,0
Banks,Berlin,United States Senator,,REP,JOHNNY ISAKSON (I),80,0,61,19,0
Banks,Bushville,United States Senator,,REP,JOHNNY ISAKSON (I),157,7,123,27,0
