county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Telfair,,CORONER - D,,,J. W. BARNES,402,108,212,82,0
Telfair,Helena,CORONER - D,,,J. W. BARNES,47,2,28,17,0
Telfair,Jacksonville,CORONER - D,,,J. W. BARNES,34,6,21,7,0
Telfair,Lumber City,CORONER - D,,,J. W. BARNES,115,65,50,0,0
Telfair,McRae,CORONER - D,,,J. W. BARNES,189,33,104,52,0
Telfair,Milan,CORONER - D,,,J. W. BARNES,8,2,2,4,0
Telfair,Scotland,CORONER - D,,,J. W. BARNES,9,0,7,2,0
Telfair,,CORONER - D,,,J. HARDIN,398,23,273,102,0
Telfair,Helena,CORONER - D,,,J. HARDIN,92,3,67,22,0
Telfair,Jacksonville,CORONER - D,,,J. HARDIN,34,5,20,9,0
Telfair,Lumber City,CORONER - D,,,J. HARDIN,14,0,11,3,0
Telfair,McRae,CORONER - D,,,J. HARDIN,156,13,95,48,0
Telfair,Milan,CORONER - D,,,J. HARDIN,73,2,56,15,0
Telfair,Scotland,CORONER - D,,,J. HARDIN,29,0,24,5,0
