county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Jackson,,President of the United States,,,DONALD J. TRUMP,21784,620,7758,13376,30
Jackson,North Jefferson,President of the United States,,,DONALD J. TRUMP,3642,90,882,2666,4
Jackson,North Minish,President of the United States,,,DONALD J. TRUMP,1065,47,276,738,4
Jackson,South Jefferson,President of the United States,,,DONALD J. TRUMP,1941,51,504,1384,2
Jackson,South Minish,President of the United States,,,DONALD J. TRUMP,1674,49,473,1149,3
Jackson,Redstone,President of the United States,,,DONALD J. TRUMP,868,28,394,446,0
Jackson,Randolph,President of the United States,,,DONALD J. TRUMP,3465,105,1078,2271,11
Jackson,Newtown,President of the United States,,,DONALD J. TRUMP,1287,44,644,599,0
Jackson,Harrisburg,President of the United States,,,DONALD J. TRUMP,1006,28,399,579,0
Jackson,Cunningham,President of the United States,,,DONALD J. TRUMP,501,11,241,249,0
Jackson,Miller,President of the United States,,,DONALD J. TRUMP,1056,21,576,458,1
Jackson,Wilson,President of the United States,,,DONALD J. TRUMP,466,18,267,181,0
Jackson,Hoschton,President of the United States,,,DONALD J. TRUMP,763,14,286,460,3
Jackson,Talmo,President of the United States,,,DONALD J. TRUMP,624,16,347,260,1
Jackson,Center,President of the United States,,,DONALD J. TRUMP,465,18,309,138,0
Jackson,Attica,President of the United States,,,DONALD J. TRUMP,689,24,406,259,0
Jackson,Porter,President of the United States,,,DONALD J. TRUMP,2272,56,676,1539,1
Jackson,,President of the United States,,,HILLARY CLINTON,4491,152,1661,2656,22
Jackson,North Jefferson,President of the United States,,,HILLARY CLINTON,640,18,180,438,4
Jackson,North Minish,President of the United States,,,HILLARY CLINTON,346,13,121,211,1
Jackson,South Jefferson,President of the United States,,,HILLARY CLINTON,577,20,160,396,1
Jackson,South Minish,President of the United States,,,HILLARY CLINTON,458,14,157,285,2
Jackson,Redstone,President of the United States,,,HILLARY CLINTON,273,8,123,142,0
Jackson,Randolph,President of the United States,,,HILLARY CLINTON,486,24,149,311,2
