county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Grady,,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,536,24,291,221,0
Grady,Blowing Cave,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,35,2,26,7,0
Grady,Cairo 4th District,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,44,3,20,21,0
Grady,Cairo 5th District,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,120,11,54,55,0
Grady,Duncanville,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,5,0,3,2,0
Grady,Higdon,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,19,0,16,3,0
Grady,Limesink,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,17,0,13,4,0
Grady,Midway,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,53,1,31,21,0
Grady,Pine Park,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,33,1,21,11,0
Grady,Ragan,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,16,1,8,7,0
Grady,Spence,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,34,4,21,9,0
Grady,Spring Hill,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,28,0,19,9,0
Grady,Whigham,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,37,0,31,6,0
Grady,Woodland,Superior Court Judge,South Georgia Circuit (Cato),,RYAN CLEVELAND,95,1,28,66,0
Grady,,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,664,18,329,316,1
Grady,Blowing Cave,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,33,1,20,12,0
Grady,Cairo 4th District,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,100,4,49,47,0
Grady,Cairo 5th District,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,118,4,36,77,1
Grady,Duncanville,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,16,0,8,8,0
Grady,Higdon,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,37,2,22,13,0
Grady,Limesink,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,15,0,10,5,0
Grady,Midway,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,71,4,30,37,0
Grady,Pine Park,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,16,0,14,2,0
Grady,Ragan,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,23,2,10,11,0
Grady,Spence,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,34,0,25,9,0
Grady,Spring Hill,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,34,0,29,5,0
Grady,Whigham,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,35,0,19,16,0
Grady,Woodland,Superior Court Judge,South Georgia Circuit (Cato),,HEATHER HENDRICKS LANIER,132,1,57,74,0
