county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Gilmer,,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,1123,60,653,409,1
Gilmer,ELLIJAY SOUTH,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,105,4,60,41,0
Gilmer,CARTECAY,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,132,4,90,38,0
Gilmer,TAILS CREEK,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,44,1,33,10,0
Gilmer,TOWN CREEK,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,45,2,28,15,0
Gilmer,LEACHES,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,89,8,39,41,1
Gilmer,CHERRY LOG,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,45,3,38,4,0
Gilmer,BOARDTOWN,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,77,2,49,26,0
Gilmer,MOUNTAINTOWN,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,66,2,38,26,0
Gilmer,EAST ELLIJAY,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,134,14,71,49,0
Gilmer,ELLIJAY NORTH,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,114,6,58,50,0
Gilmer,YUKON,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,63,0,49,14,0
Gilmer,BIG CREEK,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,100,4,55,41,0
Gilmer,ELLIJAY NORTHEAST,JUDGE,PROBATE COURT - R,,S. C. CHASTAIN,109,10,45,54,0
Gilmer,,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,1092,66,650,374,2
Gilmer,ELLIJAY SOUTH,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,132,7,69,56,0
Gilmer,CARTECAY,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,92,3,66,23,0
Gilmer,TAILS CREEK,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,61,2,47,12,0
Gilmer,TOWN CREEK,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,61,3,41,17,0
Gilmer,LEACHES,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,88,1,51,36,0
Gilmer,CHERRY LOG,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,29,1,18,10,0
Gilmer,BOARDTOWN,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,72,3,39,30,0
Gilmer,MOUNTAINTOWN,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,71,2,45,24,0
Gilmer,EAST ELLIJAY,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,121,11,67,43,0
Gilmer,ELLIJAY NORTH,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,116,18,63,35,0
Gilmer,YUKON,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,68,5,56,7,0
Gilmer,BIG CREEK,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,80,1,47,30,2
Gilmer,ELLIJAY NORTHEAST,JUDGE,PROBATE COURT - R,,J. T. TEAGUE,101,9,41,51,0
