county,office,district,party,candidate,votes
Appling,President,,,Lawson Bone,0
Atkinson,President,,,Lawson Bone,0
Bacon,President,,,Lawson Bone,0
Baker,President,,,Lawson Bone,0
Baldwin,President,,,Lawson Bone,0
Banks,President,,,Lawson Bone,0
Barrow,President,,,Lawson Bone,0
Bartow,President,,,Lawson Bone,0
Ben Hill,President,,,Lawson Bone,0
Berrien,President,,,Lawson Bone,0
Bibb,President,,,Lawson Bone,0
Bleckley,President,,,Lawson Bone,0
Brantley,President,,,Lawson Bone,0
Brooks,President,,,Lawson Bone,0
Bryan,President,,,Lawson Bone,0
Bulloch,President,,,Lawson Bone,0
Burke,President,,,Lawson Bone,0
Butts,President,,,Lawson Bone,0
Calhoun,President,,,Lawson Bone,0
Camden,President,,,Lawson Bone,0
Candler,President,,,Lawson Bone,0
Carroll,President,,,Lawson Bone,0
Catoosa,President,,,Lawson Bone,0
Charlton,President,,,Lawson Bone,0
Chatham,President,,,Lawson Bone,0
Chattahoochee,President,,,Lawson Bone,0
Chattooga,President,,,Lawson Bone,0
Cherokee,President,,,Lawson Bone,0
Clarke,President,,,Lawson Bone,0
Clay,President,,,Lawson Bone,0
Clayton,President,,,Lawson Bone,0
Clinch,President,,,Lawson Bone,0
Cobb,President,,,Lawson Bone,0
Coffee,President,,,Lawson Bone,0
Colquitt,President,,,Lawson Bone,0
Columbia,President,,,Lawson Bone,0
Cook,President,,,Lawson Bone,0
Coweta,President,,,Lawson Bone,0
Crawford,President,,,Lawson Bone,0
Crisp,President,,,Lawson Bone,0
Dade,President,,,Lawson Bone,0
Dawson,President,,,Lawson Bone,0
Decatur,President,,,Lawson Bone,0
DeKalb,President,,,Lawson Bone,0
Dodge,President,,,Lawson Bone,0
Dooly,President,,,Lawson Bone,0
Dougherty,President,,,Lawson Bone,0
Douglas,President,,,Lawson Bone,0
Early,President,,,Lawson Bone,0
Echols,President,,,Lawson Bone,0
Effingham,President,,,Lawson Bone,0
Elbert,President,,,Lawson Bone,0
Emanuel,President,,,Lawson Bone,0
Evans,President,,,Lawson Bone,0
Fannin,President,,,Lawson Bone,0
Fayette,President,,,Lawson Bone,0
Floyd,President,,,Lawson Bone,0
Forsyth,President,,,Lawson Bone,0
Franklin,President,,,Lawson Bone,0
Fulton,President,,,Lawson Bone,0
Gilmer,President,,,Lawson Bone,0
Glascock,President,,,Lawson Bone,0
Glynn,President,,,Lawson Bone,0
Gordon,President,,,Lawson Bone,0
Grady,President,,,Lawson Bone,0
Greene,President,,,Lawson Bone,0
Gwinnett,President,,,Lawson Bone,0
