county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Spalding,,President of the United States,,R,MITT ROMNEY,14911,628,6108,8168,7
Spalding,SECOND BAPTISH CH,President of the United States,,R,MITT ROMNEY,79,9,36,34,0
Spalding,FAIRMONT,President of the United States,,R,MITT ROMNEY,63,1,17,45,0
Spalding,MEMORIAL DR PLAZA,President of the United States,,R,MITT ROMNEY,785,53,178,554,0
Spalding,THIRD WARD,President of the United States,,R,MITT ROMNEY,666,28,241,397,0
Spalding,GA EXP STATION,President of the United States,,R,MITT ROMNEY,869,54,278,537,0
Spalding,CITY PARK,President of the United States,,R,MITT ROMNEY,235,27,61,147,0
Spalding,FIRST METHODIST,President of the United States,,R,MITT ROMNEY,905,43,321,540,1
Spalding,BOY SCOUTS HDQTRS,President of the United States,,R,MITT ROMNEY,836,33,278,525,0
Spalding,CABIN,President of the United States,,R,MITT ROMNEY,892,32,363,497,0
Spalding,CARVER,President of the United States,,R,MITT ROMNEY,743,34,304,405,0
Spalding,FIRST PRESBYTERIA,President of the United States,,R,MITT ROMNEY,1033,40,326,667,0
Spalding,LIBERTY,President of the United States,,R,MITT ROMNEY,725,26,414,285,0
Spalding,COUNTY LINE,President of the United States,,R,MITT ROMNEY,1228,34,637,556,1
Spalding,SUNNYSIDE METHODI,President of the United States,,R,MITT ROMNEY,676,18,395,263,0
Spalding,BLALOCK,President of the United States,,R,MITT ROMNEY,344,6,242,94,2
Spalding,GARY REID,President of the United States,,R,MITT ROMNEY,614,32,255,327,0
Spalding,AMBUCS,President of the United States,,R,MITT ROMNEY,636,12,278,346,0
Spalding,COMMUNITY,President of the United States,,R,MITT ROMNEY,106,5,41,60,0
Spalding,FIRST ASSEMBLY,President of the United States,,R,MITT ROMNEY,1166,55,452,656,3
Spalding,ROBERTS,President of the United States,,R,MITT ROMNEY,1048,33,449,566,0
Spalding,SUN CITY,President of the United States,,R,MITT ROMNEY,1262,53,542,667,0
Spalding,,President of the United States,,D,BARACK OBAMA (I),9898,314,4075,5501,8
