county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Early,,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),940,32,606,301,1
Early,Arlington,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),64,1,50,13,0
Early,Blakely,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),353,19,164,170,0
Early,Colomokee,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),47,2,33,12,0
Early,Cedar Springs,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),39,0,38,1,0
Early,Cuba,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),126,6,76,44,0
Early,Damascus,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),39,1,34,4,0
Early,Freeman,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),73,3,48,22,0
Early,Hilton,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),51,0,45,6,0
Early,Jakin,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),30,0,27,3,0
Early,Lucille,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),68,0,51,17,0
Early,Urquhart,"Public Service Commission, District 3",3,REP,CHUCK EATON (I),50,0,40,9,1
Early,,"Public Service Commission, District 3",3,REP,MATT REID,315,10,226,79,0
Early,Arlington,"Public Service Commission, District 3",3,REP,MATT REID,16,0,15,1,0
Early,Blakely,"Public Service Commission, District 3",3,REP,MATT REID,95,5,43,47,0
Early,Colomokee,"Public Service Commission, District 3",3,REP,MATT REID,13,0,8,5,0
Early,Cedar Springs,"Public Service Commission, District 3",3,REP,MATT REID,22,0,22,0,0
Early,Cuba,"Public Service Commission, District 3",3,REP,MATT REID,41,2,30,9,0
Early,Damascus,"Public Service Commission, District 3",3,REP,MATT REID,8,0,7,1,0
Early,Freeman,"Public Service Commission, District 3",3,REP,MATT REID,24,0,21,3,0
Early,Hilton,"Public Service Commission, District 3",3,REP,MATT REID,24,0,21,3,0
Early,Jakin,"Public Service Commission, District 3",3,REP,MATT REID,24,1,23,0,0
Early,Lucille,"Public Service Commission, District 3",3,REP,MATT REID,31,1,22,8,0
Early,Urquhart,"Public Service Commission, District 3",3,REP,MATT REID,17,1,14,2,0
Early,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,1073,66,750,257,0
Early,Arlington,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,46,11,33,2,0
Early,Blakely,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,507,40,293,174,0
Early,Colomokee,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,29,0,24,5,0
Early,Cedar Springs,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,35,1,31,3,0
Early,Cuba,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,73,3,42,28,0
Early,Damascus,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,131,1,122,8,0
Early,Freeman,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,21,2,14,5,0
Early,Hilton,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,35,2,27,6,0
Early,Jakin,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,86,4,80,2,0
Early,Lucille,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,86,1,63,22,0
Early,Urquhart,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,24,1,21,2,0
Early,,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,380,10,270,100,0
Early,Arlington,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,24,0,18,6,0
Early,Blakely,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,113,6,57,50,0
Early,Colomokee,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,12,1,6,5,0
Early,Cedar Springs,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,31,0,31,0,0
Early,Cuba,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,50,2,35,13,0
Early,Damascus,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,10,0,9,1,0
Early,Freeman,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,33,0,24,9,0
Early,Hilton,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,25,0,23,2,0
Early,Jakin,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,27,1,26,0,0
Early,Lucille,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,40,0,28,12,0
Early,Urquhart,"Public Service Commission, District 5",5,REP,PAM DAVIDSON,15,0,13,2,0
Early,,"Public Service Commission, District 5",5,REP,STAN WISE (I),868,32,553,282,1
Early,Arlington,"Public Service Commission, District 5",5,REP,STAN WISE (I),56,1,46,9,0
Early,Blakely,"Public Service Commission, District 5",5,REP,STAN WISE (I),331,18,145,168,0
Early,Colomokee,"Public Service Commission, District 5",5,REP,STAN WISE (I),46,1,33,12,0
Early,Cedar Springs,"Public Service Commission, District 5",5,REP,STAN WISE (I),30,0,29,1,0
Early,Cuba,"Public Service Commission, District 5",5,REP,STAN WISE (I),120,7,74,39,0
Early,Damascus,"Public Service Commission, District 5",5,REP,STAN WISE (I),38,1,32,5,0
Early,Freeman,"Public Service Commission, District 5",5,REP,STAN WISE (I),62,3,42,17,0
Early,Hilton,"Public Service Commission, District 5",5,REP,STAN WISE (I),51,0,44,7,0
Early,Jakin,"Public Service Commission, District 5",5,REP,STAN WISE (I),26,0,23,3,0
Early,Lucille,"Public Service Commission, District 5",5,REP,STAN WISE (I),55,0,43,12,0
Early,Urquhart,"Public Service Commission, District 5",5,REP,STAN WISE (I),53,1,42,9,1
Early,,"U.S. Representative, District 2",2,REP,RICK ALLEN,480,11,338,131,0
Early,Arlington,"U.S. Representative, District 2",2,REP,RICK ALLEN,23,0,21,2,0
Early,Blakely,"U.S. Representative, District 2",2,REP,RICK ALLEN,179,6,93,80,0
Early,Colomokee,"U.S. Representative, District 2",2,REP,RICK ALLEN,13,0,10,3,0
Early,Cedar Springs,"U.S. Representative, District 2",2,REP,RICK ALLEN,28,0,28,0,0
Early,Cuba,"U.S. Representative, District 2",2,REP,RICK ALLEN,69,2,47,20,0
Early,Damascus,"U.S. Representative, District 2",2,REP,RICK ALLEN,19,1,16,2,0
Early,Freeman,"U.S. Representative, District 2",2,REP,RICK ALLEN,26,0,22,4,0
Early,Hilton,"U.S. Representative, District 2",2,REP,RICK ALLEN,31,0,26,5,0
Early,Jakin,"U.S. Representative, District 2",2,REP,RICK ALLEN,25,1,24,0,0
Early,Lucille,"U.S. Representative, District 2",2,REP,RICK ALLEN,41,1,27,13,0
Early,Urquhart,"U.S. Representative, District 2",2,REP,RICK ALLEN,26,0,24,2,0
Early,,"U.S. Representative, District 2",2,REP,KEN DELOACH,363,19,241,103,0
Early,Arlington,"U.S. Representative, District 2",2,REP,KEN DELOACH,23,1,18,4,0
Early,Blakely,"U.S. Representative, District 2",2,REP,KEN DELOACH,130,11,58,61,0
Early,Colomokee,"U.S. Representative, District 2",2,REP,KEN DELOACH,14,2,8,4,0
Early,Cedar Springs,"U.S. Representative, District 2",2,REP,KEN DELOACH,17,0,16,1,0
Early,Cuba,"U.S. Representative, District 2",2,REP,KEN DELOACH,55,5,35,15,0
Early,Damascus,"U.S. Representative, District 2",2,REP,KEN DELOACH,11,0,9,2,0
Early,Freeman,"U.S. Representative, District 2",2,REP,KEN DELOACH,26,0,22,4,0
Early,Hilton,"U.S. Representative, District 2",2,REP,KEN DELOACH,27,0,23,4,0
Early,Jakin,"U.S. Representative, District 2",2,REP,KEN DELOACH,10,0,10,0,0
Early,Lucille,"U.S. Representative, District 2",2,REP,KEN DELOACH,29,0,24,5,0
Early,Urquhart,"U.S. Representative, District 2",2,REP,KEN DELOACH,21,0,18,3,0
Early,,"U.S. Representative, District 2",2,REP,JOHN HOUSE,342,9,208,125,0
Early,Arlington,"U.S. Representative, District 2",2,REP,JOHN HOUSE,32,0,24,8,0
Early,Blakely,"U.S. Representative, District 2",2,REP,JOHN HOUSE,114,4,43,67,0
Early,Colomokee,"U.S. Representative, District 2",2,REP,JOHN HOUSE,28,0,19,9,0
Early,Cedar Springs,"U.S. Representative, District 2",2,REP,JOHN HOUSE,14,0,14,0,0
Early,Cuba,"U.S. Representative, District 2",2,REP,JOHN HOUSE,39,1,24,14,0
Early,Damascus,"U.S. Representative, District 2",2,REP,JOHN HOUSE,17,0,14,3,0
Early,Freeman,"U.S. Representative, District 2",2,REP,JOHN HOUSE,37,3,21,13,0
Early,Hilton,"U.S. Representative, District 2",2,REP,JOHN HOUSE,14,0,13,1,0
Early,Jakin,"U.S. Representative, District 2",2,REP,JOHN HOUSE,14,0,11,3,0
Early,Lucille,"U.S. Representative, District 2",2,REP,JOHN HOUSE,21,0,18,3,0
Early,Urquhart,"U.S. Representative, District 2",2,REP,JOHN HOUSE,12,1,7,4,0
Early,,"U.S. Representative, District 2",2,DEM,SANFORD BISHOP (I),1688,238,1078,372,0
Early,Arlington,"U.S. Representative, District 2",2,DEM,SANFORD BISHOP (I),71,12,56,3,0
Early,Blakely,"U.S. Representative, District 2",2,DEM,SANFORD BISHOP (I),941,192,474,275,0
